lat,lon,year,month,sst,mld,scew,scns,sal,chlor,pred
42.08,-70.4,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8426309523809523
42.81,-70.07,2003.0,12.0,17.119,63.112,0.029,0.004,35.252,0.606,0.9346666666666665
41.64,-69.66,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.8441190476190477
31.87,-80.44,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.3667857142857143
41.98,-70.23,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.11100000000000002
30.31,-81.3,2016.0,2.0,15.263,69.409,0.039,0.005,35.32,0.698,0.8591428571428572
41.79,-69.54,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.25666666666666665
41.25,-69.02,2005.0,5.0,16.51,19.796,0.032,0.004,35.157,0.954,0.17666666666666664
28.26,-80.6,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.855
31.11,-81.25,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.42416666666666664
29.23,-81.0,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.12345238095238092
30.55,-81.16,2004.0,12.0,16.82,61.48,0.029,0.009,35.206,0.612,0.7933333333333333
42.25,-66.15,2012.0,6.0,19.984,13.19,0.045,0.004,35.002,0.886,0.9533333333333335
41.29,-69.04,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.29205952380952377
42.9,-69.02,2010.0,11.0,19.035,46.606,0.023,0.0,35.054,1.091,0.41699999999999987
47.32,62.69,2017.0,11.0,19.632,45.014,0.027,0.006,35.222,1.157,0.8538333333333334
30.86,-81.37,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.8519761904761906
42.0,-70.36,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.7212326839826839
42.01,-70.23,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.04083333333333334
30.84,-81.13,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.4708095238095237
41.77,-70.33,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.7340000000000001
44.75,-66.46,2012.0,9.0,23.91,20.252,0.031,0.01,34.823,1.079,0.765547619047619
41.93,-70.54,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.4360000000000001
30.46,-81.36,2003.0,12.0,17.119,63.112,0.029,0.004,35.252,0.606,0.5566428571428571
30.16,-81.19,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.5541904761904761
31.04,-81.15,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.4828333333333334
41.85,-70.46,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.4464285714285714
42.15,-66.75,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.28071428571428575
41.94,-69.91,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.9099999999999998
41.77,-70.38,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.5161666666666667
41.92,-70.21,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.6581428571428571
41.73,-69.5,2002.0,5.0,16.823,18.552,0.038,0.009,35.398,0.792,0.24916666666666662
43.88,-66.72,2002.0,8.0,23.762,13.422,0.036,0.013,35.004,0.805,0.09983333333333334
43.41,-69.22,2002.0,4.0,15.546,27.886,0.038,0.001,35.308,0.846,0.12666666666666665
41.38,-69.32,2002.0,6.0,19.332,13.419,0.039,0.005,35.261,0.663,0.5168809523809524
41.63,-69.38,2002.0,5.0,16.823,18.552,0.038,0.009,35.398,0.792,0.573471040397511
29.7,-81.04,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.689565351315351
44.6,-66.46,2016.0,9.0,23.714,20.785,0.033,0.007,35.088,1.115,0.3082142857142857
30.62,-81.34,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.6969999999999998
41.81,-70.12,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.4218618326118326
41.97,-70.56,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.17133333333333334
30.68,-81.21,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.5452380952380953
42.28,-69.75,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.12983333333333336
30.17,-81.04,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.9375714285714285
41.89,-70.33,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.995
41.85,-70.23,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.5017500000000001
37.63,-74.83,2013.0,3.0,14.647,80.022,0.032,-0.016,35.353,0.598,0.41964682539682535
31.36,-81.06,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.1594404761904762
31.02,-81.0,2015.0,1.0,16.241,70.502,0.04,0.003,35.31,0.58,0.830325396825397
42.23,-70.31,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.275547619047619
42.15,-70.39,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.995
27.08,-80.06,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.4795000000000001
41.97,-70.22,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.22150000000000003
42.24,-70.24,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.8423333333333335
31.01,-81.24,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.13149999999999998
41.8,-70.34,2006.0,12.0,17.128,61.928,0.031,-0.011,35.081,0.655,0.8195833333333334
47.8,-63.88,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.16499999999999995
41.99,-70.29,2010.0,3.0,14.056,76.809,0.029,0.005,35.264,0.949,0.4707261904761904
29.08,-80.91,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.5931666666666665
41.98,-70.15,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.5035000000000001
42.11,-70.19,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.6775
36.72,-75.05,2013.0,3.0,14.647,80.022,0.032,-0.016,35.353,0.598,0.009166666666666665
41.19,-68.93,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.1505
41.85,-66.09,2013.0,8.0,24.293,14.003,0.035,0.005,34.82,0.872,0.7516666666666666
41.79,-70.14,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.677154761904762
41.81,-69.88,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.8826666666666668
41.76,-70.32,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.49133333333333323
48.29,-64.42,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.5043095238095238
30.7,-81.32,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.7828333333333333
41.67,-69.38,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.3446666666666666
42.06,-70.25,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.3385714285714285
41.59,-69.6,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.93625
42.56,-67.51,2011.0,6.0,19.888,12.388,0.034,0.003,34.97,0.906,0.4151666666666667
47.88,-64.03,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.6668333333333334
30.38,-81.35,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.8073333333333333
30.46,-81.38,2003.0,12.0,17.119,63.112,0.029,0.004,35.252,0.606,0.5697619047619047
42.3,-68.81,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,0.18747619047619044
30.39,-81.17,2010.0,3.0,14.056,76.809,0.029,0.005,35.264,0.949,0.14533333333333334
44.58,-66.53,2014.0,9.0,23.676,19.138,0.035,0.006,34.981,0.977,0.9366666666666665
30.61,-81.1,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.6600555555555555
42.02,-70.18,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.8713333333333333
33.27,-78.77,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.6830595238095237
31.49,-80.98,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.26416666666666666
42.07,-70.25,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.5479999999999999
30.36,-81.28,2005.0,1.0,15.604,74.672,0.023,-0.013,35.262,0.537,0.07266666666666666
43.97,-68.13,2017.0,10.0,21.582,33.934,0.034,0.011,35.035,1.093,0.43378571428571433
41.84,-70.23,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.38250000000000006
41.93,-70.25,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.835977466977467
42.93,-70.14,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.2686071428571429
29.79,-81.26,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.2201666666666667
41.92,-70.15,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9533333333333333
30.84,-81.35,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.6325357142857142
49.44,-65.94,2017.0,9.0,23.536,20.124,0.031,0.005,35.042,1.175,0.1897380952380952
30.93,-81.25,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.4804999999999999
29.78,-81.25,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.5278333333333333
30.56,-81.42,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.9066666666666666
30.33,-81.14,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.8563333333333334
30.73,-81.23,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.4528333333333333
42.04,-70.35,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.17
42.49,-70.72,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.49916666666666665
42.47,-70.54,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.539
41.7,-69.9,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.6548174603174601
41.86,-70.19,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.9076666666666666
41.95,-70.27,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.23797619047619054
42.06,-67.65,2009.0,8.0,24.3,13.698,0.034,0.009,34.872,0.959,0.5762142857142858
41.96,-70.59,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.8073333333333333
41.33,-68.93,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.17726190476190473
42.02,-70.26,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.943
42.0,-70.2,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.6656893939393939
38.29,-74.02,2017.0,10.0,21.582,33.934,0.034,0.011,35.035,1.093,0.27351587301587293
42.52,-70.65,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.975
42.03,-70.21,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.3950000000000001
44.86,-66.4,2016.0,9.0,23.714,20.785,0.033,0.007,35.088,1.115,0.4955
47.76,-63.51,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.47716666666666663
42.13,-70.3,2010.0,3.0,14.056,76.809,0.029,0.005,35.264,0.949,0.7823333333333333
30.74,-81.23,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.1419642857142857
41.92,-70.41,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.7967500000000001
30.83,-81.16,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.8007857142857143
31.05,-81.1,2014.0,1.0,15.705,68.326,0.044,-0.003,35.201,0.543,0.48866666666666675
30.68,-81.41,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.2943636363636363
41.96,-70.23,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.14023809523809525
41.12,-72.31,2014.0,10.0,21.986,29.434,0.035,0.004,35.107,0.923,0.8019999999999999
28.6,-80.59,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.5352619047619048
41.99,-70.16,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.5766547619047616
30.93,-81.25,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.685
42.03,-70.27,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.8539523809523812
42.07,-70.25,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.6252222222222221
42.01,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9305000000000001
41.86,-70.21,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.22466666666666665
41.2,-69.0,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.941
29.92,-81.25,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.7753253968253966
31.1,-81.26,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.6847301587301589
30.6,-80.9,2010.0,3.0,14.056,76.809,0.029,0.005,35.264,0.949,0.42583333333333334
42.0,-70.14,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.3403333333333333
43.05,-69.41,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.4401428571428571
41.87,-70.41,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.07916666666666666
41.96,-70.19,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.05874999999999999
30.84,-81.26,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.4488333333333334
41.79,-70.47,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.4962777777777778
41.27,-70.36,2014.0,12.0,17.791,59.607,0.026,0.001,35.153,0.636,0.5076666666666667
36.88,-75.86,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.0971904761904762
41.96,-69.12,2005.0,6.0,19.252,13.042,0.035,0.008,34.909,0.844,0.5987857142857144
41.24,-70.3,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.6226666666666667
43.24,-69.99,2011.0,9.0,23.337,18.85,0.031,0.005,34.781,1.016,0.573471040397511
42.14,-70.32,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.3089761904761905
43.33,-68.63,2011.0,12.0,17.236,57.283,0.032,-0.002,35.086,0.763,0.7483214285714287
41.79,-70.42,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8888333333333334
41.78,-70.38,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.996
31.52,-81.13,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.8395
30.59,-81.26,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.9232142857142857
42.02,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8053333333333333
30.85,-81.11,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.3496666666666666
30.94,-81.18,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.93
42.4,-70.33,2012.0,4.0,15.711,28.545,0.034,0.006,35.183,1.004,0.7676183261183256
41.98,-70.19,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.47991666666666655
42.95,-69.05,2011.0,11.0,18.898,46.992,0.026,0.012,34.992,1.115,0.015
41.24,-71.18,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.4619047619047619
41.87,-70.33,2018.0,1.0,15.837,76.273,0.033,0.004,35.47,0.597,0.919
30.61,-81.37,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.0725
30.9,-81.22,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.9338712121212122
42.24,-66.21,2012.0,5.0,17.496,17.414,0.029,-0.003,35.151,0.96,0.17499999999999996
30.65,-81.24,2016.0,2.0,15.263,69.409,0.039,0.005,35.32,0.698,0.4496190476190477
30.25,-80.96,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.955
42.04,-70.04,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,0.38766666666666666
41.96,-70.18,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.20910317460317462
30.15,-81.04,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.7633333333333334
41.83,-70.38,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.46154761904761904
30.02,-81.32,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.7233333333333334
41.96,-70.15,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.5266190476190475
41.95,-70.26,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.6025
31.19,-80.99,2013.0,3.0,14.647,80.022,0.032,-0.016,35.353,0.598,0.7866666666666666
30.62,-81.1,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.20333333333333337
30.73,-81.26,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.5748809523809524
41.99,-70.18,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.9766666666666667
41.25,-70.35,2014.0,12.0,17.791,59.607,0.026,0.001,35.153,0.636,0.8111666666666667
41.81,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5337142857142857
30.82,-81.1,2013.0,3.0,14.647,80.022,0.032,-0.016,35.353,0.598,0.5078492063492065
41.8,-70.46,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.6485277777777776
44.93,-67.0,2013.0,8.0,24.293,14.003,0.035,0.005,34.82,0.872,0.30930952380952376
30.81,-81.21,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.7196428571428573
31.57,-81.0,2014.0,12.0,17.791,59.607,0.026,0.001,35.153,0.636,0.6835714285714285
41.88,-70.17,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7848809523809525
32.03,-80.61,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.4965238095238094
31.34,-80.84,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.6395833333333332
42.04,-70.63,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.12083333333333332
41.97,-70.43,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.1572857142857143
41.96,-70.25,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.725
41.82,-70.06,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5957582972582973
41.4,-69.22,2014.0,5.0,16.934,21.703,0.039,0.005,35.346,1.023,0.7713333333333332
41.88,-70.26,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.7795000000000001
42.05,-70.64,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.8519761904761906
30.51,-81.11,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.5313333333333332
41.86,-70.2,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.8675000000000002
42.03,-70.25,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.46611904761904754
42.35,-70.19,2012.0,4.0,15.711,28.545,0.034,0.006,35.183,1.004,0.802
41.91,-70.4,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.6427023809523809
44.94,-66.65,2011.0,9.0,23.337,18.85,0.031,0.005,34.781,1.016,0.32548845598845594
41.89,-70.16,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.4002777777777778
30.82,-81.41,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.7766666666666667
41.88,-70.43,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.7473333333333332
30.8,-80.88,2017.0,1.0,15.935,82.535,0.044,-0.011,35.417,0.632,0.8970833333333335
41.97,-69.84,2009.0,3.0,14.44,71.726,0.024,0.0,35.193,0.735,0.9315000000000001
41.83,-70.42,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.9241666666666667
44.69,-66.54,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.32908333333333334
30.53,-81.18,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.064
29.87,-81.15,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.7831666666666667
30.25,-80.96,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.7051428571428572
30.89,-81.24,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.9008333333333333
42.09,-70.24,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.7495
30.6,-81.29,2009.0,3.0,14.44,71.726,0.024,0.0,35.193,0.735,0.2685476190476191
30.55,-81.42,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.785
42.02,-70.22,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.4125
42.02,-70.19,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.39516666666666667
42.03,-70.22,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.26238095238095227
42.55,-70.68,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.9608333333333334
41.99,-70.32,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.8318333333333332
42.67,-69.72,2012.0,7.0,22.98,12.047,0.037,0.007,34.767,0.747,0.5836190476190476
42.11,-70.49,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.29350000000000004
42.06,-70.25,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.855
41.91,-70.24,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.8615
41.84,-70.23,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.5173333333333333
42.18,-70.14,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.6532142857142857
41.29,-69.13,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.2683333333333333
42.04,-70.23,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.15166666666666667
41.8,-70.26,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.516297619047619
47.32,-62.86,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.0875
42.2,-66.88,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.16933333333333334
41.95,-70.19,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.7666666666666667
43.14,-70.01,2005.0,7.0,22.654,11.31,0.034,0.006,34.797,0.78,0.6462619047619046
43.07,-70.44,2003.0,9.0,23.398,21.599,0.034,0.017,35.047,0.917,0.9775
41.97,-69.8,2003.0,3.0,14.61,63.637,0.031,0.005,35.389,0.589,0.6414880952380951
41.62,-68.66,2003.0,6.0,19.41,13.452,0.038,0.006,35.29,1.037,0.7601782106782103
30.62,-81.27,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.8224999999999999
41.81,-70.18,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.19861904761904764
41.83,-70.44,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.09095238095238095
42.1,-70.22,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.8290068542568543
42.0,-70.18,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.7757619047619047
41.99,-70.17,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.06533333333333333
41.97,-70.18,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.4958333333333333
42.96,-70.24,2002.0,11.0,18.823,44.959,0.043,-0.013,35.306,0.777,0.4797142857142858
31.29,-81.21,2015.0,12.0,17.625,59.389,0.031,-0.001,35.261,0.756,0.3908571428571429
31.18,-81.01,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.4886666666666666
42.3,-68.8,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.4849404761904761
30.74,-81.32,2005.0,2.0,14.793,77.596,0.025,-0.009,35.191,0.507,0.4783333333333335
41.84,-70.45,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.0225
41.79,-70.19,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.13416666666666668
41.98,-70.19,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.54025
42.05,-70.64,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.7271587301587301
48.74,-63.31,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.7094004329004328
42.2,-67.71,2010.0,6.0,19.494,12.798,0.039,0.005,35.021,0.856,0.18566666666666667
42.97,-70.15,2009.0,10.0,20.946,32.108,0.028,0.005,35.022,0.957,0.48599999999999993
42.09,-70.18,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.085
42.07,-70.25,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.4381666666666667
42.02,-70.21,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.57
39.68,-73.87,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.12050000000000001
42.01,-70.12,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.18383333333333332
42.0,-70.22,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.7721666666666667
41.99,-70.51,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.5403214285714286
30.51,-81.37,2005.0,12.0,17.017,56.464,0.033,-0.001,35.123,0.67,0.6392936507936509
42.09,-70.54,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.08183333333333334
44.71,-66.39,2012.0,8.0,24.898,12.74,0.035,0.007,34.696,0.748,0.43200000000000005
42.04,-70.17,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.18
31.83,-80.7,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.5541904761904761
42.11,-67.26,2012.0,6.0,19.984,13.19,0.045,0.004,35.002,0.886,0.27090476190476187
30.87,-81.18,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.6713809523809523
44.73,-66.49,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.5278333333333332
41.64,-69.73,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.4975277777777777
42.04,-70.17,2013.0,7.0,23.141,11.893,0.035,0.005,34.85,0.902,0.9
40.01,-70.61,2013.0,6.0,19.912,12.426,0.04,0.006,35.086,0.952,0.4797142857142857
47.52,-63.5,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.5204523809523809
30.82,-81.23,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.9136309523809524
42.85,-65.67,2002.0,8.0,23.762,13.422,0.036,0.013,35.004,0.805,0.5434880952380953
42.05,-70.26,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.2964404761904761
41.84,-69.8,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.7941666666666666
30.42,-81.38,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.7636886724386727
